index,station_id,matched_name,latitude,longitude
54,66db408f-0aca-11e7-82f6-3863bb44ef7c,Harrison St And Hudson St,40.71870987,-74.0090009
55,c1e24edf-7192-433f-8d38-be5b6b3647c5,North Moore St And Greenwich St,40.72019521437465,-74.0103006362915
56,fa14408f-6e88-4668-86ee-ce10ea707f36,Hudson St And N Moore St,40.719887998,-74.0086269379
57,66db269c-0aca-11e7-82f6-3863bb44ef7c,Franklin St And W Broadway,40.71911552,-74.00666661
58,66db7a0d-0aca-11e7-82f6-3863bb44ef7c,Leonard St And Church St,40.717571,-74.005549
59,c2800791-1911-4f2b-8fc7-bed280c557c0,Church St And Worth St,40.71688538495366,-74.00650128722191
60,32cc1603-a4b5-4099-b7bf-681de451b04a,Walker St And Baxter St,40.717411,-73.999573
61,66dbf518-0aca-11e7-82f6-3863bb44ef7c,Forsyth St And Canal St,40.7158155,-73.99422366
62,66db6889-0aca-11e7-82f6-3863bb44ef7c,Pike St And E Broadway,40.71406667,-73.99293911
63,1e3a16ff-65ba-4d34-b3c6-37aff44e085a,Rutgers St And Henry St,40.71332151208186,-73.99009689688683
64,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,Canal St And Rutgers St,40.71427487,-73.98990025
65,66db9cc4-0aca-11e7-82f6-3863bb44ef7c,Madison St And Clinton St,40.71269042,-73.98776323
66,f833d403-2cf5-424a-a3b3-0314a44b4a67,Clinton St And Cherry St,40.711471394469264,-73.98672603070736
67,66db64d1-0aca-11e7-82f6-3863bb44ef7c,Madison St And Montgomery St,40.713126,-73.984844
68,66db93a1-0aca-11e7-82f6-3863bb44ef7c,Cherry St,40.71219906,-73.97948148
69,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,Henry St And Grand St,40.714211,-73.981095
70,8cb0375d-bcb2-4c90-9773-41c3c8fdf8d8,Grand St And Samuel Dickstein Plaza,40.71511871996496,-73.98417055606842
71,2098714441479661752,Clinton St And Grand St,40.71573792143338,-73.98698994965027
72,66db728c-0aca-11e7-82f6-3863bb44ef7c,Norfolk St And Broome St,40.7172274,-73.98802084
73,1960020817312746312,Allen St And Hester St,40.71606,-73.99191
74,063e7e78-b810-4a2f-8045-a82a0d69d752,Orchard St And Grand St,40.717318403855785,-73.99067759513855
75,9e3603ee-2b7d-4147-a7b5-48bbd778902c,Forsyth St And Grand St,40.71779817737835,-73.99316132068634
76,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,Forsyth St And Broome St,40.71893904,-73.99266288
77,8ea09819-cd88-4732-b047-c0549f0b370f,Delancey St And Eldridge St,40.719383,-73.991479
78,66dbf062-0aca-11e7-82f6-3863bb44ef7c,Allen St And Rivington St,40.72019576,-73.98997825
79,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,Rivington St And Chrystie St,40.72110063,-73.9919254
80,66db72f1-0aca-11e7-82f6-3863bb44ef7c,Allen St And Stanton St,40.722055,-73.989111
81,66db4671-0aca-11e7-82f6-3863bb44ef7c,Stanton St And Chrystie St,40.72229346,-73.99147535
82,66de85d2-0aca-11e7-82f6-3863bb44ef7c,Grand St And Elizabeth St,40.718822,-73.99596
83,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,Kenmare St And Elizabeth St,40.72054,-73.9949
84,66db4158-0aca-11e7-82f6-3863bb44ef7c,Mott St And Prince St,40.72317958,-73.99480012
85,66db479e-0aca-11e7-82f6-3863bb44ef7c,Howard St And Lafayette St,40.71910537,-73.99973337
86,f54ad1f8-fe58-49ac-82ae-b742aec66829,Lafayette St And Grand St,40.72028,-73.99879
87,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,Cleveland Pl And Spring St,40.722103786686034,-73.99724900722504
88,66db4351-0aca-11e7-82f6-3863bb44ef7c,Lispenard St And Broadway,40.71939226,-74.00247214
89,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,Grand St And Greene St,40.72170005235607,-74.00238141417502
90,66db6d40-0aca-11e7-82f6-3863bb44ef7c,Mercer St And Spring St,40.72362738,-73.99949601
91,53e30d38-a110-42b4-a8f9-ca801a847ac7,Greene St And Prince St,40.72511734422387,-73.99930492043495
92,7d5fa1f0-4069-4d5d-b735-5d500597394a,W Broadway And Watts St,40.72323,-74.00314
93,19d17911-1e4a-41fa-b62b-719aa0a6182e,6 Ave And Walker St,40.7197920901383,-74.0052238852195
94,66db402c-0aca-11e7-82f6-3863bb44ef7c,Laight St And Hudson St,40.72185379,-74.00771779
95,66de867e-0aca-11e7-82f6-3863bb44ef7c,Greenwich St And Hubert St,40.721319,-74.010065
96,9b0c2c99-214f-4e15-b476-1626c03a9e4e,Washington St And Laight St,40.72231,-74.0106
97,66db8fde-0aca-11e7-82f6-3863bb44ef7c,Watts St And Greenwich St,40.72405549,-74.00965965
98,1905837242740508940,31 St And Broadway,40.76211,-73.92523
99,33c533cd-5f0e-4c15-a00a-6a2bf1e2d077,Spring St And Hudson St,40.72583996792375,-74.0076532959938
100,90c35466-db3c-4b0d-993e-6e92883773b4,6 Ave And Broome St,40.72431,-74.00473
101,bde94a25-6089-4490-af3a-8cc5702230b8,W Broadway And Spring St,40.72494672359416,-74.00165855884552
102,66ddbdb1-0aca-11e7-82f6-3863bb44ef7c,Pier 40 Hudson River Park,40.7277140777778,-74.01129573583603
103,66dbbeda-0aca-11e7-82f6-3863bb44ef7c,Greenwich St And W Houston St,40.728846,-74.008591
104,61647ec6-dfd6-4d1c-8800-d488d390c627,King St And Varick St,40.72789701409023,-74.00536268949507
105,66db2afe-0aca-11e7-82f6-3863bb44ef7c,Macdougal St And Prince St,40.72710258,-74.00297088
106,af72781c-fe0b-4b73-a7df-201f9780ea9c,W Broadway And W Houston St,40.726378,-74.000472
107,66db40ef-0aca-11e7-82f6-3863bb44ef7c,Lafayette St And Jersey St,40.72456089,-73.99565293
108,9394fb49-583f-4426-8d2f-a2b0ffb584d2,Stanton St And Norfolk St,40.720747,-73.986274
109,66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,Bialystoker Pl And Delancey St,40.71622644,-73.98261206
110,66dba0ba-0aca-11e7-82f6-3863bb44ef7c,Columbia St And Rivington St,40.71739973,-73.98016555
111,66db9e99-0aca-11e7-82f6-3863bb44ef7c,Stanton St And Mangin St,40.71782143,-73.97628939
112,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,Rivington St And Ridge St,40.71850211,-73.98329859
113,66dbefee-0aca-11e7-82f6-3863bb44ef7c,Pitt St And Stanton St,40.71926081,-73.98178024
114,66dbf442-0aca-11e7-82f6-3863bb44ef7c,Suffolk St And Stanton St,40.72066442,-73.98517977
115,fbee1143-e93f-418d-b6bc-8fde4a9a8746,E Houston St And Columbia St,40.71978635452822,-73.97871628403664
116,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,E 2 St And Ave C,40.7208736,-73.98085795
117,66db6aae-0aca-11e7-82f6-3863bb44ef7c,E 2 St And Ave B,40.72217444,-73.98368779
118,93e2e1a5-49c5-41f8-a6bf-b399b6a5140d,E 2 St And Ave A,40.72307749068673,-73.98583620786667
119,7b0227aa-bbf5-4731-a49a-765b4afac483,E 1 St And 1 Ave,40.72335597960796,-73.98864984512329
120,66dbf140-0aca-11e7-82f6-3863bb44ef7c,E 2 St And 2 Ave,40.72502876,-73.99069656
121,4168e5a4-c7ec-4045-bfc8-84ac5edbe845,E 1 St And Bowery,40.72486122254819,-73.99213135242462
122,412c1416-d15b-4e6a-9691-da4c3cc0d0d2,Bleecker St And Crosby St,40.72615604980408,-73.99510189890862
123,66ddd369-0aca-11e7-82f6-3863bb44ef7c,Mercer St And Bleecker St,40.72706363348306,-73.99662137031554
124,b6a4770e-9077-4a0e-a0fb-b45b1d457559,Thompson St And Bleecker St,40.72840059450829,-73.99968780577183
125,66dbce8a-0aca-11e7-82f6-3863bb44ef7c,Carmine St And 6 Ave,40.73038599,-74.00214988
126,549b5bc4-b949-4eeb-8ffb-2215e1e49892,Morton St And Greenwich St,40.73115,-74.00887
127,4e862dc1-0652-4f29-a26f-315d763df67d,Washington St And Barrow St,40.73191132323174,-74.008769094944
128,f417d8da-0f15-49b0-9e3c-3c3e55c2691d,11 St And Washington St,40.74998490907138,-74.02715027332306
129,66dbc8f5-0aca-11e7-82f6-3863bb44ef7c,Christopher St And Greenwich St,40.73291553,-74.00711384
130,66db2a71-0aca-11e7-82f6-3863bb44ef7c,Barrow St And Hudson St,40.73172428,-74.00674436
131,c466f15e-715f-411e-904e-1a71fb574cdd,7 Ave S And Bleecker St,40.73213896287381,-74.00363802909851
132,66db9845-0aca-11e7-82f6-3863bb44ef7c,Sullivan St And Washington Sq,40.73047747,-73.99906065
133,66db3273-0aca-11e7-82f6-3863bb44ef7c,Laguardia Pl And W 3 St,40.72917025,-73.99810231
134,1934749166596673908,Washington Pl And Greene St,40.72980619180496,-73.99546380915461
135,66db9675-0aca-11e7-82f6-3863bb44ef7c,Washington Pl And Broadway,40.72903917,-73.99404649
136,66db3a1e-0aca-11e7-82f6-3863bb44ef7c,Great Jones St,40.72743423,-73.99379025
137,d8778570-f7f2-458d-82f5-9ad39210a501,E 5 St And Cooper Sq,40.72769,-73.990993
138,66dc176f-0aca-11e7-82f6-3863bb44ef7c,E 4 St And 2 Ave,40.7262807,-73.98978041
139,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,E 3 St And 1 Ave,40.72467721,-73.98783413
140,0096fecb-3a56-4585-9204-aa9554f7bc49,E 5 St And Ave A,40.72479007746337,-73.98430064320564
141,edc9b877-c311-46b4-a780-59ee7e692324,E 4 St And Ave B,40.72334683218016,-73.98265913128853
142,66dbec40-0aca-11e7-82f6-3863bb44ef7c,E 5 St And Ave C,40.72299208,-73.97995466
143,66db6cd4-0aca-11e7-82f6-3863bb44ef7c,Ave D And E 3 St,40.72082834,-73.97793172
144,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,E 6 St And Ave D,40.72228087,-73.97668709
145,66db46d7-0aca-11e7-82f6-3863bb44ef7c,Ave D And E 8 St,40.72368361,-73.97574813
146,eb6c2359-4825-4bf4-8f2d-8b6dd2bf4212,E 7 St And Ave C,40.72412944090093,-73.97901266813278
147,66db76a1-0aca-11e7-82f6-3863bb44ef7c,E 6 St And Ave B,40.72453734,-73.98185424
148,645e4365-653f-48ce-bc15-5fcc287be56f,E 7 St And Ave B,40.7251285241158,-73.98131668567657
149,66dc10d1-0aca-11e7-82f6-3863bb44ef7c,E 7 St And Ave A,40.72621788,-73.98379855
150,c37931bb-8571-4671-a9a8-f3cf23897680,1 Ave And E 6 St,40.72633085971696,-73.98616880178452
151,3edec530-4791-4872-8912-2a2397a903a4,E 6 St And 2 Ave,40.72737869323223,-73.98840844631195
152,66dc1702-0aca-11e7-82f6-3863bb44ef7c,St Marks Pl And 1 Ave,40.72779126,-73.98564945
153,66db3ba0-0aca-11e7-82f6-3863bb44ef7c,St Marks Pl And 2 Ave,40.7284186,-73.98713956
154,66ddd545-0aca-11e7-82f6-3863bb44ef7c,Cooper Square And Astor Pl,40.72951496224949,-73.99075269699097
155,66db65aa-0aca-11e7-82f6-3863bb44ef7c,Lafayette St And E 8 St,40.73020660529954,-73.99102628231049
156,66ddb6d9-0aca-11e7-82f6-3863bb44ef7c,University Pl And E 8 St,40.73143724085228,-73.99490341544151
157,a82599ce-99ca-4670-8053-baada198034a,E 9 St And 5 Ave,40.73275887045087,-73.99581670761108
158,66db41bf-0aca-11e7-82f6-3863bb44ef7c,Macdougal St And Washington Sq,40.73226398,-73.99852205
159,66dbcf18-0aca-11e7-82f6-3863bb44ef7c,Washington Pl And 6 Ave,40.73224119,-74.00026394
160,66dbe571-0aca-11e7-82f6-3863bb44ef7c,W 4 St And 7 Ave S,40.73401143,-74.00293877
161,66db3fc9-0aca-11e7-82f6-3863bb44ef7c,Perry St And Bleecker St,40.73535398,-74.00483091
162,7e70b65e-00c1-40d5-984d-17232a4ee05e,Greenwich St And Perry St,40.73498,-74.00697
163,66db3cab-0aca-11e7-82f6-3863bb44ef7c,Bank St And Washington St,40.7361967,-74.00859207
164,66dbf215-0aca-11e7-82f6-3863bb44ef7c,Washington St And Gansevoort St,40.739323,-74.008119
165,29ced315-14b5-4edc-bef2-665316dfe3dd,W 12 St And Hudson St,40.73752993301071,-74.00558933615685
166,66dbbc4a-0aca-11e7-82f6-3863bb44ef7c,Bank St And Hudson St,40.73652889,-74.00618026
167,00d3e65e-b614-4408-aaa9-939ed96ce645,Perry St And Greenwich Ave,40.735918,-74.000939
168,66dbe68e-0aca-11e7-82f6-3863bb44ef7c,Greenwich Ave And Charles St,40.735238,-74.000271
169,66db4282-0aca-11e7-82f6-3863bb44ef7c,W 11 St And 6 Ave,40.73532427,-73.99800419
170,66db5f40-0aca-11e7-82f6-3863bb44ef7c,E 10 St And 5 Ave,40.73331967,-73.99510132
171,0f45bcf6-7028-4584-a51e-4129847dbebc,4 Ave And E 12 St,40.732647,-73.99011
172,66dc481a-0aca-11e7-82f6-3863bb44ef7c,E 12 St And 3 Ave,40.73223272,-73.98889957
173,a4368364-fa79-493c-8478-1d3471a6077f,E 11 St And 3 Ave,40.73127,-73.98849
174,348c5e65-cbc3-4da6-9856-fc253a0ba546,E 13 St And 2 Ave,40.73153937464073,-73.9853024482727
175,aa8fc8b7-b66c-41d9-9885-30b8af599378,E 10 St And 2 Ave,40.72970805644994,-73.9865979552269
176,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,E 11 St And 1 Ave,40.72953837,-73.98426726
177,d9160982-2d9b-4f08-9469-a559a7b62809,E 13 St And Ave A,40.72966729392978,-73.98067966103554
178,ca4795a2-6ab3-4597-bf59-f0155ac1637c,Ave A And E 11 St,40.72854745023944,-73.98175925016403
179,66dc1beb-0aca-11e7-82f6-3863bb44ef7c,E 10 St And Ave A,40.72740794,-73.98142006
180,99d149f9-ad40-461e-beea-fcbf086f9b5a,E 11 St And Ave B,40.72746420692392,-73.97950418293476
181,3ac7b47b-2253-4a0b-bf7d-8a2eb6b78a38,E 12 St And Ave C,40.727243,-73.976831
182,66dbecd0-0aca-11e7-82f6-3863bb44ef7c,E 9 St And Ave C,40.72521311,-73.97768752
183,a0eec052-257a-4c79-8171-6e2ad9864ad0,Ave D And E 10 St,40.72506551015475,-73.97515833377838
184,66db9c2e-0aca-11e7-82f6-3863bb44ef7c,Ave D And E 12 St,40.72580614,-73.97422494
185,66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,E 14 St And Ave B,40.72938685,-73.97772429
186,0dc63044-e19c-474d-9df1-c3e504d03b07,Ave C And E 16 St,40.72984830346529,-73.97455215454102
187,c7ffe3fa-9cd6-4d35-9060-7d5822381442,E 20 St And Fdr Dr,40.733208626522426,-73.9756813647
188,2053884382031338034,E 23 St And Fdr Dr,40.736,-73.97605
189,cc7b86cf-a2fb-4738-b967-de7b197dc930,Ave A And E 14 St,40.73031071000895,-73.98047178983688
190,e2fc6d90-8deb-4e21-961d-9d5208c1f986,E 14 St And 1 Ave,40.73139303364151,-73.98286700248718
191,66dc7802-0aca-11e7-82f6-3863bb44ef7c,1 Ave And E 16 St,40.73221853,-73.98165557
192,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,1 Ave And E 18 St,40.73381219196632,-73.98054420948029
193,66dc8c90-0aca-11e7-82f6-3863bb44ef7c,E 23 St And 1 Ave,40.736502,-73.97809472
194,66db34fc-0aca-11e7-82f6-3863bb44ef7c,E 25 St And 1 Ave,40.7381765,-73.97738662
195,66dc9223-0aca-11e7-82f6-3863bb44ef7c,E 27 St And 1 Ave,40.739445,-73.976806
196,66dc89ae-0aca-11e7-82f6-3863bb44ef7c,1 Ave And E 30 St,40.74144387,-73.97536082
197,61c82689-3f4c-495d-8f44-e71de8f04088,E 33 St And 1 Ave,40.74322681432173,-73.97449783980846
198,1893622839585237496,2 Ave And E 31 St,40.74299,-73.97711
199,cdb6e2aa-4da3-4ed7-9b13-ce626addf6b0,2 Ave And E 29 St,40.74172351097472,-73.97809267044067
